,index,name,full_name,score
1457,95,1965.pdf,train/1965.pdf,0.14220247576413844
1458,922,242.pdf,train/242.pdf,0.14194986214840613
1459,1271,56.pdf,train/56.pdf,0.1419344264384911
1460,477,909.pdf,train/909.pdf,0.14187385729875157
1461,434,658.pdf,train/658.pdf,0.14159348678135525
1462,718,1040.pdf,train/1040.pdf,0.14143978383782385
1463,1075,456.pdf,train/456.pdf,0.14143591201165626
1464,1380,634.pdf,train/634.pdf,0.14143216549708051
1465,655,700.pdf,train/700.pdf,0.14105103874259015
1466,430,1441.pdf,train/1441.pdf,0.14070548445143
1467,1012,1089.pdf,train/1089.pdf,0.14069093931473664
1468,562,924.pdf,train/924.pdf,0.14050618944121723
1469,330,616.pdf,train/616.pdf,0.14049921420397504
1470,231,1183.pdf,train/1183.pdf,0.14045307669186202
1471,464,1912.pdf,train/1912.pdf,0.140183109679416
1472,1068,1115.pdf,train/1115.pdf,0.14012515462023858
1473,269,1977.pdf,train/1977.pdf,0.14004560017633888
1474,1120,592.pdf,train/592.pdf,0.1398678805942514
1475,124,1622.pdf,train/1622.pdf,0.1397384619797058
1476,1048,1302.pdf,train/1302.pdf,0.1397071666118276
1477,878,1107.pdf,train/1107.pdf,0.13861757102328479
1478,1036,2192.pdf,train/2192.pdf,0.13806699460924343
1479,242,2111.pdf,train/2111.pdf,0.1380387666183985
1480,918,1098.pdf,train/1098.pdf,0.1375051870477887
1481,1495,2047.pdf,train/2047.pdf,0.1373455543311642
1482,1317,557.pdf,train/557.pdf,0.13730652273555236
1483,487,1443.pdf,train/1443.pdf,0.1365572182055514
1484,397,1468.pdf,train/1468.pdf,0.13648032967764745
1485,1474,409.pdf,train/409.pdf,0.1364755773701209
1486,81,1740.pdf,train/1740.pdf,0.13621172645742416
1487,108,163.pdf,train/163.pdf,0.13596129135461352
1488,1149,6.pdf,train/6.pdf,0.1351192302116831
1489,781,1676.pdf,train/1676.pdf,0.13439668927361764
1490,472,1292.pdf,train/1292.pdf,0.13414611022163947
1491,1440,150.pdf,train/150.pdf,0.13368623541717903
1492,333,164.pdf,train/164.pdf,0.13367828406379526
1493,550,529.pdf,train/529.pdf,0.13339144398876232
1494,211,1800.pdf,train/1800.pdf,0.13323425127234434
1495,1089,867.pdf,train/867.pdf,0.133134056183259
1496,1447,193.pdf,train/193.pdf,0.1327347007904444
1497,241,72.pdf,train/72.pdf,0.1325879975071673
1498,68,1393.pdf,train/1393.pdf,0.132163471663415
1499,1098,2187.pdf,train/2187.pdf,0.13130958184133104
1500,1180,1417.pdf,train/1417.pdf,0.1305745106427996
1501,976,496.pdf,train/496.pdf,0.1294083122480042
1502,1370,2118.pdf,train/2118.pdf,0.1289205987765453
1503,125,1636.pdf,train/1636.pdf,0.12889477682145145
1504,1460,1177.pdf,train/1177.pdf,0.12885553046596007
1505,1496,964.pdf,train/964.pdf,0.1280814184504323
1506,1357,345.pdf,train/345.pdf,0.12774901801808192
1507,1463,1605.pdf,train/1605.pdf,0.12746211193696214
1508,238,2105.pdf,train/2105.pdf,0.12742959179135865
1509,1343,635.pdf,train/635.pdf,0.12699232872707286
1510,1026,1289.pdf,train/1289.pdf,0.12431101153757494
1511,792,22.pdf,train/22.pdf,0.12338123174178219
1512,1397,1001.pdf,train/1001.pdf,0.12067060232160623
1513,1264,355.pdf,train/355.pdf,0.12021894476745967
1514,154,957.pdf,train/957.pdf,0.11813312268406957
1515,772,1105.pdf,train/1105.pdf,0.114003631299838
1516,962,2393.pdf,train/2393.pdf,0.1129569558016102
1517,1197,1775.pdf,train/1775.pdf,0.11284190281915571
1518,1224,1207.pdf,train/1207.pdf,0.112654323258643
1519,720,2207.pdf,train/2207.pdf,0.11107157580885349
